timestamp,building_id,meter_reading,airTemperature,cloudCoverage,dewTemperature,seaLvlPressure,windSpeed,hour,day_of_week,month,day_of_year,sqm,yearbuilt,climate_zone
2016-01-19 05:00:00,Panther_lodging_Kirk,24.4047,7.2,4.4,0.6,1027.1,5.7,5,2,1,19,18667.3,2006.0,Hot-Humid
2016-01-20 02:00:00,Panther_lodging_Kirk,31.206,3.9,4.4,-0.6,1027.7,2.6,2,3,1,20,18667.3,2006.0,Hot-Humid
2016-01-20 07:00:00,Panther_lodging_Kirk,33.4565,3.9,6.0,-2.2,1026.7,3.1,7,3,1,20,18667.3,2006.0,Hot-Humid
2016-01-20 15:00:00,Panther_lodging_Kirk,28.8056,18.3,5.6,0.6,1023.5,0.0,15,3,1,20,18667.3,2006.0,Hot-Humid
2016-01-21 05:00:00,Panther_lodging_Kirk,28.8056,7.2,5.2,6.1,1022.3,0.0,5,4,1,21,18667.3,2006.0,Hot-Humid
2016-01-21 20:00:00,Panther_lodging_Kirk,20.2539,15.6,4.8,10.0,1020.4,3.1,20,4,1,21,18667.3,2006.0,Hot-Humid
2016-01-22 17:00:00,Panther_lodging_Kirk,31.206,18.9,4.8,11.7,1006.1,9.3,17,5,1,22,18667.3,2006.0,Hot-Humid
2016-01-23 01:00:00,Panther_lodging_Kirk,15.0029,13.3,4.0,8.3,1006.5,7.7,1,6,1,23,18667.3,2006.0,Hot-Humid
2016-01-24 09:00:00,Panther_lodging_Kirk,32.8063,3.3,0.0,-3.9,1022.5,5.1,9,7,1,24,18667.3,2006.0,Hot-Humid
2016-01-24 22:00:00,Panther_lodging_Kirk,42.0081,5.6,2.0,2.8,1023.8,3.1,22,7,1,24,18667.3,2006.0,Hot-Humid
2016-01-26 01:00:00,Panther_lodging_Kirk,35.6069,11.1,6.0,10.0,1024.8,0.0,1,2,1,26,18667.3,2006.0,Hot-Humid
2016-01-26 04:00:00,Panther_lodging_Kirk,11.2522,10.6,7.0,9.4,1023.5,1.5,4,2,1,26,18667.3,2006.0,Hot-Humid
2016-01-27 13:00:00,Panther_lodging_Kirk,16.2031,19.4,8.0,17.8,1015.0,3.1,13,3,1,27,18667.3,2006.0,Hot-Humid
2016-01-27 17:00:00,Panther_lodging_Kirk,12.9025,18.9,7.333333333333333,17.8,1013.3,3.1,17,3,1,27,18667.3,2006.0,Hot-Humid
2016-01-28 00:00:00,Panther_lodging_Kirk,33.6065,17.8,6.666666666666667,17.2,1014.6,0.0,0,4,1,28,18667.3,2006.0,Hot-Humid
2016-01-30 07:00:00,Panther_lodging_Kirk,26.8052,7.8,6.0,6.7,1021.8,2.1,7,6,1,30,18667.3,2006.0,Hot-Humid
2016-01-30 13:00:00,Panther_lodging_Kirk,31.206,20.6,6.0,1.7,1022.0,2.6,13,6,1,30,18667.3,2006.0,Hot-Humid
2016-01-30 19:00:00,Panther_lodging_Kirk,20.704,15.6,8.0,6.1,1021.3,1.5,19,6,1,30,18667.3,2006.0,Hot-Humid
2016-01-30 21:00:00,Panther_lodging_Kirk,33.2064,13.9,8.0,7.2,1021.8,0.0,21,6,1,30,18667.3,2006.0,Hot-Humid
2016-01-31 01:00:00,Panther_lodging_Kirk,29.6057,12.8,8.0,10.0,1021.2,0.0,1,7,1,31,18667.3,2006.0,Hot-Humid
2016-01-31 07:00:00,Panther_lodging_Kirk,24.0046,12.2,8.0,10.6,1021.2,0.0,7,7,1,31,18667.3,2006.0,Hot-Humid
2016-01-31 17:00:00,Panther_lodging_Kirk,55.3607,21.1,6.5,12.8,1018.9,2.6,17,7,1,31,18667.3,2006.0,Hot-Humid
2016-01-31 20:00:00,Panther_lodging_Kirk,38.4074,17.8,5.0,14.4,1018.1,2.1,20,7,1,31,18667.3,2006.0,Hot-Humid
2016-01-31 21:00:00,Panther_lodging_Kirk,35.6069,17.2,3.5,14.4,1018.4,3.1,21,7,1,31,18667.3,2006.0,Hot-Humid
2016-02-01 23:00:00,Panther_lodging_Kirk,11.5522,20.0,2.0,17.8,1017.2,0.0,23,1,2,32,18667.3,2006.0,Hot-Humid
2016-02-02 01:00:00,Panther_lodging_Kirk,12.0023,19.4,2.0,18.3,1016.9,2.6,1,2,2,33,18667.3,2006.0,Hot-Humid
2016-02-02 05:00:00,Panther_lodging_Kirk,22.4043,17.8,3.0,17.2,1017.05,0.0,5,2,2,33,18667.3,2006.0,Hot-Humid
2016-02-02 15:00:00,Panther_lodging_Kirk,13.5026,26.7,4.0,18.9,1017.2,7.2,15,2,2,33,18667.3,2006.0,Hot-Humid
2016-02-02 21:00:00,Panther_lodging_Kirk,30.806,22.2,5.0,20.0,1019.4,5.1,21,2,2,33,18667.3,2006.0,Hot-Humid
2016-02-03 07:00:00,Panther_lodging_Kirk,19.2037,20.6,6.0,20.0,1018.4,3.6,7,3,2,34,18667.3,2006.0,Hot-Humid
2016-02-04 06:00:00,Panther_lodging_Kirk,17.2033,20.0,0.0,18.3,1017.1,3.1,6,4,2,35,18667.3,2006.0,Hot-Humid
2016-02-05 03:00:00,Panther_lodging_Kirk,18.3035,11.7,1.0,6.1,1020.4,8.2,3,5,2,36,18667.3,2006.0,Hot-Humid
2016-02-05 17:00:00,Panther_lodging_Kirk,24.8048,13.9,2.0,1.7,1023.7,9.3,17,5,2,36,18667.3,2006.0,Hot-Humid
2016-02-06 05:00:00,Panther_lodging_Kirk,28.4055,9.4,4.0,6.7,1021.5,3.1,5,6,2,37,18667.3,2006.0,Hot-Humid
2016-02-06 11:00:00,Panther_lodging_Kirk,23.2045,19.4,4.5,11.1,1022.6,3.6,11,6,2,37,18667.3,2006.0,Hot-Humid
2016-02-06 21:00:00,Panther_lodging_Kirk,18.6036,12.8,5.0,11.7,1017.2,5.1,21,6,2,37,18667.3,2006.0,Hot-Humid
2016-02-07 05:00:00,Panther_lodging_Kirk,27.6053,7.2,5.5,5.6,1014.6,7.2,5,7,2,38,18667.3,2006.0,Hot-Humid
2016-02-08 19:00:00,Panther_lodging_Kirk,16.0531,16.1,6.0,5.0,1012.3,5.1,19,1,2,39,18667.3,2006.0,Hot-Humid
2016-02-08 21:00:00,Panther_lodging_Kirk,22.5043,15.0,5.0,7.8,1012.1,5.7,21,1,2,39,18667.3,2006.0,Hot-Humid
2016-02-09 17:00:00,Panther_lodging_Kirk,31.206,15.0,4.0,3.3,1014.2,6.7,17,2,2,40,18667.3,2006.0,Hot-Humid
2016-02-10 04:00:00,Panther_lodging_Kirk,26.4051,7.8,3.0,-1.7,1019.9,3.1,4,3,2,41,18667.3,2006.0,Hot-Humid
2016-02-13 05:00:00,Panther_lodging_Kirk,19.5038,12.8,2.0,11.7,1021.3,2.1,5,6,2,44,18667.3,2006.0,Hot-Humid
2016-02-13 11:00:00,Panther_lodging_Kirk,17.1033,17.8,0.0,7.8,1024.8,5.1,11,6,2,44,18667.3,2006.0,Hot-Humid
2016-02-13 13:00:00,Panther_lodging_Kirk,27.2053,20.0,0.0,5.0,1023.4,4.6,13,6,2,44,18667.3,2006.0,Hot-Humid
2016-02-13 21:00:00,Panther_lodging_Kirk,15.603,11.7,0.0,3.9,1025.1,5.7,21,6,2,44,18667.3,2006.0,Hot-Humid
2016-02-14 00:00:00,Panther_lodging_Kirk,21.3041,9.4,0.0,4.4,1025.8,3.6,0,7,2,45,18667.3,2006.0,Hot-Humid
2016-02-14 06:00:00,Panther_lodging_Kirk,23.2545,7.8,0.0,2.8,1024.1,4.1,6,7,2,45,18667.3,2006.0,Hot-Humid
2016-02-14 11:00:00,Panther_lodging_Kirk,12.7525,18.3,0.6666666666666666,7.2,1025.9,4.6,11,7,2,45,18667.3,2006.0,Hot-Humid
2016-02-14 23:00:00,Panther_lodging_Kirk,13.8027,16.1,1.3333333333333333,11.1,1023.7,3.1,23,7,2,45,18667.3,2006.0,Hot-Humid
2016-02-15 03:00:00,Panther_lodging_Kirk,16.2031,11.7,2.0,10.0,1021.6,0.0,3,1,2,46,18667.3,2006.0,Hot-Humid
2016-02-15 23:00:00,Panther_lodging_Kirk,10.502,18.3,2.0,16.7,1013.0,4.1,23,1,2,46,18667.3,2006.0,Hot-Humid
2016-02-16 05:00:00,Panther_lodging_Kirk,22.4043,17.2,2.0,15.0,1012.2,6.2,5,2,2,47,18667.3,2006.0,Hot-Humid
2016-02-16 07:00:00,Panther_lodging_Kirk,10.652,15.0,4.0,13.9,1011.9,2.6,7,2,2,47,18667.3,2006.0,Hot-Humid
2016-02-16 11:00:00,Panther_lodging_Kirk,28.8056,21.1,2.0,12.8,1013.4,4.6,11,2,2,47,18667.3,2006.0,Hot-Humid
2016-02-16 13:00:00,Panther_lodging_Kirk,14.1027,22.8,2.0,11.7,1012.5,4.6,13,2,2,47,18667.3,2006.0,Hot-Humid
2016-02-16 23:00:00,Panther_lodging_Kirk,30.0058,15.0,3.0,10.0,1016.0,4.6,23,2,2,47,18667.3,2006.0,Hot-Humid
2016-02-17 17:00:00,Panther_lodging_Kirk,23.8546,23.3,4.0,7.2,1018.9,4.1,17,3,2,48,18667.3,2006.0,Hot-Humid
2016-02-17 23:00:00,Panther_lodging_Kirk,16.2031,15.6,0.0,10.0,1023.0,3.6,23,3,2,48,18667.3,2006.0,Hot-Humid
2016-02-18 21:00:00,Panther_lodging_Kirk,23.2545,14.4,2.0,8.3,1028.2,6.2,21,4,2,49,18667.3,2006.0,Hot-Humid
2016-02-18 23:00:00,Panther_lodging_Kirk,30.806,13.9,2.0,8.9,1028.4,4.6,23,4,2,49,18667.3,2006.0,Hot-Humid
2016-02-19 17:00:00,Panther_lodging_Kirk,17.2533,21.1,2.0,10.0,1027.0,6.2,17,5,2,50,18667.3,2006.0,Hot-Humid
2016-02-19 22:00:00,Panther_lodging_Kirk,17.7034,13.9,2.0,10.0,1026.8,0.0,22,5,2,50,18667.3,2006.0,Hot-Humid
2016-02-20 11:00:00,Panther_lodging_Kirk,24.4047,22.2,4.0,8.9,1027.6,4.1,11,6,2,51,18667.3,2006.0,Hot-Humid
2016-02-21 07:00:00,Panther_lodging_Kirk,16.9533,12.2,4.0,10.6,1022.4,0.0,7,7,2,52,18667.3,2006.0,Hot-Humid
2016-02-21 17:00:00,Panther_lodging_Kirk,13.3526,24.4,5.333333333333333,10.6,1019.0,5.1,17,7,2,52,18667.3,2006.0,Hot-Humid
2016-02-22 05:00:00,Panther_lodging_Kirk,22.8044,12.8,6.666666666666666,11.7,1016.8,0.0,5,1,2,53,18667.3,2006.0,Hot-Humid
2016-02-23 01:00:00,Panther_lodging_Kirk,15.303,18.9,8.0,17.8,1014.4,5.1,1,2,2,54,18667.3,2006.0,Hot-Humid
2016-02-23 13:00:00,Panther_lodging_Kirk,15.603,25.6,6.0,17.8,1012.9,7.2,13,2,2,54,18667.3,2006.0,Hot-Humid
2016-02-23 15:00:00,Panther_lodging_Kirk,36.507,20.6,5.0,18.3,1012.4,6.7,15,2,2,54,18667.3,2006.0,Hot-Humid
2016-02-23 17:00:00,Panther_lodging_Kirk,17.4033,23.9,4.0,17.8,1010.7,4.6,17,2,2,54,18667.3,2006.0,Hot-Humid
2016-02-23 19:00:00,Panther_lodging_Kirk,28.4055,21.7,6.0,18.3,1011.0,2.6,19,2,2,54,18667.3,2006.0,Hot-Humid
2016-02-24 09:00:00,Panther_lodging_Kirk,22.0042,22.2,3.0,20.6,1011.1,7.7,9,3,2,55,18667.3,2006.0,Hot-Humid
2016-02-26 04:00:00,Panther_lodging_Kirk,18.7536,8.9,0.0,6.1,1022.1,2.6,4,5,2,57,18667.3,2006.0,Hot-Humid
2016-02-26 05:00:00,Panther_lodging_Kirk,20.804,8.3,0.0,6.1,1022.0,2.6,5,5,2,57,18667.3,2006.0,Hot-Humid
2016-02-26 23:00:00,Panther_lodging_Kirk,23.5546,9.4,0.0,3.3,1023.9,2.1,23,5,2,57,18667.3,2006.0,Hot-Humid
2016-02-27 07:00:00,Panther_lodging_Kirk,22.8044,6.1,2.0,1.1,1024.3,3.6,7,6,2,58,18667.3,2006.0,Hot-Humid
2016-02-27 11:00:00,Panther_lodging_Kirk,15.9031,14.4,0.0,-0.6,1025.8,4.6,11,6,2,58,18667.3,2006.0,Hot-Humid
2016-02-29 02:00:00,Panther_lodging_Kirk,13.8027,13.3,0.5,8.9,1022.4,2.6,2,1,2,60,18667.3,2006.0,Hot-Humid
2016-02-29 05:00:00,Panther_lodging_Kirk,17.1033,12.2,1.0,9.4,1021.9,0.0,5,1,2,60,18667.3,2006.0,Hot-Humid
2016-02-29 15:00:00,Panther_lodging_Kirk,16.5032,25.0,1.5,7.8,1019.8,3.1,15,1,2,60,18667.3,2006.0,Hot-Humid
2016-03-01 08:00:00,Panther_lodging_Kirk,23.2045,15.6,2.0,11.7,1021.8,0.0,8,2,3,61,18667.3,2006.0,Hot-Humid
2016-03-01 19:00:00,Panther_lodging_Kirk,29.6057,22.8,6.0,11.7,1018.6,2.6,19,2,3,61,18667.3,2006.0,Hot-Humid
2016-03-02 06:00:00,Panther_lodging_Kirk,15.0029,14.4,6.0,12.2,1017.8,2.1,6,3,3,62,18667.3,2006.0,Hot-Humid
2016-03-02 11:00:00,Panther_lodging_Kirk,26.4051,23.3,6.0,15.0,1019.4,5.1,11,3,3,62,18667.3,2006.0,Hot-Humid
2016-03-03 13:00:00,Panther_lodging_Kirk,10.502,26.1,6.0,8.9,1017.1,3.6,13,4,3,63,18667.3,2006.0,Hot-Humid
2016-03-04 05:00:00,Panther_lodging_Kirk,10.652,18.3,4.666666666666667,15.0,1013.7,2.6,5,5,3,64,18667.3,2006.0,Hot-Humid
2016-03-04 06:00:00,Panther_lodging_Kirk,20.804,18.3,3.3333333333333335,15.6,1014.5,4.6,6,5,3,64,18667.3,2006.0,Hot-Humid
2016-03-04 13:00:00,Panther_lodging_Kirk,18.0035,24.4,2.0,9.4,1015.8,5.1,13,5,3,64,18667.3,2006.0,Hot-Humid
2016-03-04 15:00:00,Panther_lodging_Kirk,24.4047,25.0,2.0,7.2,1014.9,3.1,15,5,3,64,18667.3,2006.0,Hot-Humid
2016-03-04 17:00:00,Panther_lodging_Kirk,14.1027,23.3,2.0,10.6,1015.2,5.1,17,5,3,64,18667.3,2006.0,Hot-Humid
2016-03-07 17:00:00,Panther_lodging_Kirk,10.202,22.8,2.5,9.4,1023.3,5.7,17,1,3,67,18667.3,2006.0,Hot-Humid
2016-03-07 18:00:00,Panther_lodging_Kirk,14.5528,21.7,3.0,10.0,1024.0,4.6,18,1,3,67,18667.3,2006.0,Hot-Humid
2016-03-08 11:00:00,Panther_lodging_Kirk,28.5055,23.9,3.5,10.6,1025.6,7.2,11,2,3,68,18667.3,2006.0,Hot-Humid
2016-03-08 22:00:00,Panther_lodging_Kirk,21.2041,18.3,4.0,13.9,1023.9,3.1,22,2,3,68,18667.3,2006.0,Hot-Humid
2016-03-09 01:00:00,Panther_lodging_Kirk,11.2522,16.7,2.0,13.3,1023.6,2.1,1,3,3,69,18667.3,2006.0,Hot-Humid
2016-03-09 05:00:00,Panther_lodging_Kirk,12.6024,17.2,4.0,13.9,1021.8,4.1,5,3,3,69,18667.3,2006.0,Hot-Humid
2016-03-10 05:00:00,Panther_lodging_Kirk,18.0035,18.9,4.0,16.7,1022.7,3.1,5,4,3,70,18667.3,2006.0,Hot-Humid
2016-03-10 15:00:00,Panther_lodging_Kirk,29.5557,29.4,4.0,13.9,1021.3,5.1,15,4,3,70,18667.3,2006.0,Hot-Humid
2016-03-11 05:00:00,Panther_lodging_Kirk,15.603,16.7,4.0,16.1,1023.2,2.6,5,5,3,71,18667.3,2006.0,Hot-Humid
2016-03-11 19:00:00,Panther_lodging_Kirk,23.2045,23.3,4.0,17.8,1022.0,3.1,19,5,3,71,18667.3,2006.0,Hot-Humid
2016-03-12 07:00:00,Panther_lodging_Kirk,18.0035,16.1,6.0,15.6,1021.9,0.0,7,6,3,72,18667.3,2006.0,Hot-Humid
2016-03-13 16:00:00,Panther_lodging_Kirk,24.0046,27.8,5.0,18.3,1013.4,3.6,16,7,3,73,18667.3,2006.0,Hot-Humid
2016-03-13 18:00:00,Panther_lodging_Kirk,15.453,26.1,4.0,18.3,1014.3,5.1,18,7,3,73,18667.3,2006.0,Hot-Humid
2016-03-14 08:00:00,Panther_lodging_Kirk,20.4039,22.2,3.0,20.0,1017.0,4.6,8,1,3,74,18667.3,2006.0,Hot-Humid
2016-03-14 22:00:00,Panther_lodging_Kirk,40.6579,23.3,2.0,20.0,1015.0,4.1,22,1,3,74,18667.3,2006.0,Hot-Humid
2016-03-15 08:00:00,Panther_lodging_Kirk,22.4043,22.2,4.0,20.6,1016.6,3.1,8,2,3,75,18667.3,2006.0,Hot-Humid
2016-03-15 09:00:00,Panther_lodging_Kirk,21.2041,23.9,4.0,20.0,1017.1,5.1,9,2,3,75,18667.3,2006.0,Hot-Humid
2016-03-16 08:00:00,Panther_lodging_Kirk,11.7023,21.7,4.0,20.0,1018.0,2.1,8,3,3,76,18667.3,2006.0,Hot-Humid
2016-03-16 12:00:00,Panther_lodging_Kirk,23.6046,27.2,4.0,17.2,1017.6,3.1,12,3,3,76,18667.3,2006.0,Hot-Humid
2016-03-16 14:00:00,Panther_lodging_Kirk,15.9031,29.4,4.0,16.1,1015.6,3.6,14,3,3,76,18667.3,2006.0,Hot-Humid
2016-03-17 05:00:00,Panther_lodging_Kirk,23.6046,20.0,4.0,18.3,1015.9,2.6,5,4,3,77,18667.3,2006.0,Hot-Humid
2016-03-17 06:00:00,Panther_lodging_Kirk,9.3018,19.4,4.0,18.3,1016.6,2.1,6,4,3,77,18667.3,2006.0,Hot-Humid
2016-03-17 16:00:00,Panther_lodging_Kirk,27.6053,30.0,4.0,12.8,1013.1,4.1,16,4,3,77,18667.3,2006.0,Hot-Humid
2016-03-18 16:00:00,Panther_lodging_Kirk,17.5534,28.9,4.0,11.1,1012.2,5.1,16,5,3,78,18667.3,2006.0,Hot-Humid
2016-03-19 03:00:00,Panther_lodging_Kirk,9.3018,21.7,4.0,17.8,1013.4,1.5,3,6,3,79,18667.3,2006.0,Hot-Humid
2016-03-19 18:00:00,Panther_lodging_Kirk,14.4028,21.1,4.0,18.3,1009.6,4.6,18,6,3,79,18667.3,2006.0,Hot-Humid
2016-03-20 05:00:00,Panther_lodging_Kirk,11.7023,19.4,4.0,18.3,1011.5,2.6,5,7,3,80,18667.3,2006.0,Hot-Humid
2016-03-20 10:00:00,Panther_lodging_Kirk,12.4524,22.2,4.0,17.8,1013.2,2.1,10,7,3,80,18667.3,2006.0,Hot-Humid
2016-03-21 12:00:00,Panther_lodging_Kirk,25.6049,13.9,4.0,-6.1,1023.0,2.6,12,1,3,81,18667.3,2006.0,Hot-Humid
2016-03-21 14:00:00,Panther_lodging_Kirk,24.0046,17.2,4.0,-3.3,1021.9,4.6,14,1,3,81,18667.3,2006.0,Hot-Humid
2016-03-21 20:00:00,Panther_lodging_Kirk,32.8063,13.3,4.0,2.8,1024.5,4.6,20,1,3,81,18667.3,2006.0,Hot-Humid
2016-03-22 10:00:00,Panther_lodging_Kirk,26.005,18.3,0.0,2.8,1028.5,3.6,10,2,3,82,18667.3,2006.0,Hot-Humid
2016-03-22 14:00:00,Panther_lodging_Kirk,26.005,22.2,2.0,4.4,1026.0,2.6,14,2,3,82,18667.3,2006.0,Hot-Humid
2016-03-23 04:00:00,Panther_lodging_Kirk,14.7028,12.2,3.0,8.9,1024.3,0.0,4,3,3,83,18667.3,2006.0,Hot-Humid
2016-03-24 06:00:00,Panther_lodging_Kirk,19.6038,14.4,4.0,12.8,1019.5,0.0,6,4,3,84,18667.3,2006.0,Hot-Humid
2016-03-24 08:00:00,Panther_lodging_Kirk,8.1016,18.3,4.4,14.4,1020.0,0.0,8,4,3,84,18667.3,2006.0,Hot-Humid
2016-03-24 14:00:00,Panther_lodging_Kirk,24.4047,27.8,4.8,18.3,1017.0,4.1,14,4,3,84,18667.3,2006.0,Hot-Humid
2016-03-24 21:00:00,Panther_lodging_Kirk,14.4028,19.4,5.2,18.3,1015.8,5.7,21,4,3,84,18667.3,2006.0,Hot-Humid
2016-03-25 04:00:00,Panther_lodging_Kirk,12.1523,16.7,5.2,16.1,1014.5,2.1,4,5,3,85,18667.3,2006.0,Hot-Humid
2016-03-25 07:00:00,Panther_lodging_Kirk,13.3526,17.2,6.0,16.1,1014.2,3.6,7,5,3,85,18667.3,2006.0,Hot-Humid
2016-03-25 22:00:00,Panther_lodging_Kirk,27.2053,20.0,6.4,17.8,1017.1,2.6,22,5,3,85,18667.3,2006.0,Hot-Humid
2016-03-26 00:00:00,Panther_lodging_Kirk,26.4051,20.0,6.8,17.8,1017.8,0.0,0,6,3,86,18667.3,2006.0,Hot-Humid
2016-03-26 14:00:00,Panther_lodging_Kirk,14.4028,29.4,7.2,20.6,1018.3,2.1,14,6,3,86,18667.3,2006.0,Hot-Humid
2016-03-28 11:00:00,Panther_lodging_Kirk,21.2041,25.0,7.2,19.4,1017.8499999999999,2.6,11,1,3,88,18667.3,2006.0,Hot-Humid
